	day_of_week	day_of_month	month	time_of_day	topic_train	t_bullet	t_limited	t_northbound	timestamp	train_id_x	tweet_id	uid	is_delay	delay_minor	delay_med	delay_major	delay_catastrophic	is_backlog	is_canceled	is_passing	is_accident	is_medical	is_mechanical	is_customer	is_event	id	temp	precipiation	visability	windspeed	humidity	cloudcover
111	4	4	12	rush_evening	'323'	1	0	1	2015-12-04 16:22:39	323	672813274136752128	156672935485593915392	1	0	1	0	0	0	0	0	0	0	0	0	0	672813274136752128	50.3541666667	0.0	10.0	4.15217391304	0.834583333333	0.1225
112	4	4	12	workday	'217'	0	1	1	2015-12-04 15:22:35	217	672798159689539586	151672899720470134784	1	0	1	0	0	0	0	0	0	0	0	0	0	672798159689539586	50.3541666667	0.0	10.0	4.15217391304	0.834583333333	0.1225
113	4	4	12	workday	'217'	0	1	1	2015-12-04 14:37:25	217	672786792542638080	323672813274136752128	1	0	1	0	0	0	0	1	0	0	0	0	0	672786792542638080	50.3541666667	0.0	10.0	4.15217391304	0.834583333333	0.1225
114	4	4	12	error	'254'	0	1	0	2015-12-04 00:04:17	254	672567058131881985	217672798159689539586	0	0	0	0	0	0	0	0	0	0	0	0	0	672567058131881985	50.3541666667	0.0	10.0	4.15217391304	0.834583333333	0.1225
115	3	3	12	error	'375'	1	0	1	2015-12-03 02:13:39	375	672237226944696320	217672786792542638080	1	0	0	0	0	0	1	0	0	0	1	0	0	672237226944696320	52.6675	0.0035625	9.09375	6.96434782609	0.765416666667	0.103684210526
116	3	3	12	error	'375'	1	0	1	2015-12-03 02:12:53	375	672237036493889536	254672567058131881985	1	0	1	0	0	0	0	0	0	0	0	0	0	672237036493889536	52.6675	0.0035625	9.09375	6.96434782609	0.765416666667	0.103684210526
117	2	2	12	error	'142', ''	0	0	0	2015-12-02 20:00:58	142	672143440218423296	375672237226944696320	1	0	0	0	0	0	0	0	0	1	0	0	0	672143440218423296	50.1683333333	0.0	9.98416666667	2.88363636364	0.677916666667	0.151875
118	2	2	12	rush_evening	'142', ''	0	0	0	2015-12-02 19:32:08	142	672136181862162432	375672237036493889536	1	0	1	0	0	0	0	0	0	1	0	0	0	672136181862162432	50.1683333333	0.0	9.98416666667	2.88363636364	0.677916666667	0.151875
119	2	2	12	rush_evening	'138'	0	0	0	2015-12-02 19:22:39	138	672133796309831680	142672143440218423296	1	0	1	0	0	0	0	0	0	0	0	0	0	672133796309831680	50.1683333333	0.0	9.98416666667	2.88363636364	0.677916666667	0.151875
120	2	2	12	rush_evening	'138'	0	0	0	2015-12-02 19:11:35	138	672131010629206016	142672136181862162432	1	0	0	0	0	0	0	0	0	0	1	0	0	672131010629206016	50.1683333333	0.0	9.98416666667	2.88363636364	0.677916666667	0.151875
121	1	1	12	error	'147'	0	0	1	2015-12-01 21:01:59	147	671796409230749697	138672133796309831680	0	0	0	0	0	0	0	0	0	0	0	0	0	671796409230749697	48.5079166667	0.0	10.0	2.98590909091	0.636666666667	0.157272727273
122	1	1	12	rush_evening	'135'	0	0	1	2015-12-01 18:26:49	135	671757356204617729	138672131010629206016	1	0	1	0	0	0	0	0	0	0	1	0	0	671757356204617729	48.5079166667	0.0	10.0	2.98590909091	0.636666666667	0.157272727273
123	1	1	12	workday	'227'	0	1	1	2015-12-01 15:32:37	227	671713520472350721	147671796409230749697	1	0	1	0	0	0	0	0	0	0	0	0	0	671713520472350721	48.5079166667	0.0	10.0	2.98590909091	0.636666666667	0.157272727273
124	0	30	11	rush_evening	'233', '135'	0	1	1	2015-11-30 18:30:19	233	671395851244179456	135671757356204617729	1	0	1	0	0	0	0	0	0	0	0	0	0	671395851244179456	44.4108333333	0.0	10.0	3.07904761905	0.682916666667	0.056
125	0	30	11	rush_evening	'233', '135'	0	1	1	2015-11-30 18:30:19	233	671395851244179456	135671757356204617729	1	0	1	0	0	0	0	0	0	0	0	0	0	671395851244179456	44.4108333333	0.0	10.0	3.07904761905	0.682916666667	0.056
126	0	30	11	rush_evening	'233', '135'	0	0	1	2015-11-30 18:30:19	135	671395851244179456	227671713520472350721	1	0	0	0	0	0	0	0	1	0	0	0	0	671395851244179456	44.4108333333	0.0	10.0	3.07904761905	0.682916666667	0.056
127	0	30	11	rush_evening	'233', '135'	0	0	1	2015-11-30 18:30:19	135	671395851244179456	227671713520472350721	1	0	0	0	0	0	0	0	1	0	0	0	0	671395851244179456	44.4108333333	0.0	10.0	3.07904761905	0.682916666667	0.056
128	0	30	11	rush_evening	'135', ''	0	0	1	2015-11-30 18:06:26	135	671389838826856448	233671395851244179456	1	1	0	0	0	0	1	0	0	0	0	0	0	671389838826856448	44.4108333333	0.0	10.0	3.07904761905	0.682916666667	0.056
129	0	30	11	rush_evening	'233'	0	1	1	2015-11-30 17:59:42	233	671388146332864512	135671395851244179456	1	1	0	0	0	0	0	0	0	0	0	0	0	671388146332864512	44.4108333333	0.0	10.0	3.07904761905	0.682916666667	0.056
130	2	25	11	error	'151'	0	0	1	2015-11-25 22:13:52	151	669640169469796352	135671389838826856448	0	0	0	0	0	0	0	0	0	0	0	0	0	669640169469796352	46.7425	0.00775	9.765	4.92291666667	0.74125	0.208181818182
131	2	25	11	rush_evening	'135'	0	0	1	2015-11-25 18:16:55	135	669580540907917312	233671388146332864512	1	0	0	1	0	0	0	0	0	0	0	0	0	669580540907917312	46.7425	0.00775	9.765	4.92291666667	0.74125	0.208181818182
132	1	24	11	error	'274'	0	1	0	2015-11-24 03:16:04	274	668991444787458048	151669640169469796352	1	0	1	0	0	0	0	0	0	0	0	0	0	668991444787458048	51.9216666667	0.00299583333333	9.43625	7.59208333333	0.747083333333	0.293076923077
133	1	24	11	error	'274'	0	1	0	2015-11-24 02:35:57	274	668981350980972544	135669580540907917312	1	0	1	0	0	0	0	0	0	0	1	1	0	668981350980972544	51.9216666667	0.00299583333333	9.43625	7.59208333333	0.747083333333	0.293076923077
134	1	24	11	error	'274'	0	1	0	2015-11-24 02:14:33	274	668975965377159168	274668991444787458048	1	0	0	0	0	0	0	0	0	0	0	0	0	668975965377159168	51.9216666667	0.00299583333333	9.43625	7.59208333333	0.747083333333	0.293076923077
135	0	23	11	error	'155'	0	0	1	2015-11-23 22:57:18	155	668926324073824256	274668981350980972544	0	0	0	0	0	0	0	1	0	0	0	0	0	668926324073824256	52.9245833333	0.0	8.06	4.76090909091	0.81875	0.182272727273
136	0	23	11	error	'155'	0	0	1	2015-11-23 22:52:07	155	668925018450075650	274668975965377159168	1	0	0	0	0	0	0	0	0	0	1	0	0	668925018450075650	52.9245833333	0.0	8.06	4.76090909091	0.81875	0.182272727273
137	1	17	11	error	'283'	0	1	1	2015-11-17 03:16:12	283	666454763223953408	155668926324073824256	1	0	1	0	0	0	0	0	0	0	0	0	0	666454763223953408	54.3133333333	0.0	10.0	5.36434782609	0.7425	0.0454166666667
138	1	17	11	error	'279'	0	1	1	2015-11-17 03:11:19	279	666453536776024064	155668925018450075650	1	1	0	0	0	0	0	0	0	0	0	0	0	666453536776024064	54.3133333333	0.0	10.0	5.36434782609	0.7425	0.0454166666667
139	1	17	11	error	'277'	0	1	1	2015-11-17 02:59:35	277	666450581255405568	283666454763223953408	0	0	0	0	0	0	0	0	0	0	0	0	0	666450581255405568	54.3133333333	0.0	10.0	5.36434782609	0.7425	0.0454166666667
140	1	17	11	error	'262'	0	1	0	2015-11-17 02:32:26	262	666443747782103041	279666453536776024064	0	0	0	0	0	0	0	0	0	0	0	0	0	666443747782103041	54.3133333333	0.0	10.0	5.36434782609	0.7425	0.0454166666667
141	1	17	11	error	'375'	1	0	1	2015-11-17 01:37:40	375	666429968130273280	277666450581255405568	0	0	0	0	0	0	0	0	0	0	0	0	0	666429968130273280	54.3133333333	0.0	10.0	5.36434782609	0.7425	0.0454166666667
142	1	17	11	error	'371'	1	0	1	2015-11-17 01:11:14	371	666423313451761665	262666443747782103041	0	0	0	0	0	0	0	0	0	0	0	0	0	666423313451761665	54.3133333333	0.0	10.0	5.36434782609	0.7425	0.0454166666667
143	0	16	11	error	'254'	0	1	0	2015-11-16 23:27:20	254	666397169365061632	375666429968130273280	1	0	0	0	0	0	0	0	1	1	0	0	0	666397169365061632	51.32625	0.0	10.0	11.7658333333	0.510416666667	0.035
144	4	13	11	error	'151'	0	0	1	2015-11-13 22:18:32	151	665292687944192000	371666423313451761665	1	0	0	0	0	0	0	0	1	1	0	0	0	665292687944192000	53.7966666667	0.0	10.0	3.66444444444	0.630833333333	0.005
145	3	12	11	error	'146', '147'	0	0	0	2015-11-12 21:03:14	146	664911353346330624	254666397169365061632	1	1	0	0	0	0	0	0	0	0	0	0	0	664911353346330624	52.0608333333	0.0	10.0	4.74235294118	0.714583333333	0.0154166666667
146	3	12	11	error	'146', '147'	0	0	0	2015-11-12 21:03:14	146	664911353346330624	254666397169365061632	1	1	0	0	0	0	0	0	0	0	0	0	0	664911353346330624	52.0608333333	0.0	10.0	4.74235294118	0.714583333333	0.0154166666667
147	3	12	11	error	'146', '147'	0	0	1	2015-11-12 21:03:14	147	664911353346330624	151665292687944192000	1	1	0	0	0	0	0	0	0	0	0	0	0	664911353346330624	52.0608333333	0.0	10.0	4.74235294118	0.714583333333	0.0154166666667
148	3	12	11	error	'146', '147'	0	0	1	2015-11-12 21:03:14	147	664911353346330624	151665292687944192000	1	1	0	0	0	0	0	0	0	0	0	0	0	664911353346330624	52.0608333333	0.0	10.0	4.74235294118	0.714583333333	0.0154166666667
149	3	12	11	error	'147', '146'	0	0	1	2015-11-12 20:59:21	147	664910374064381952	146664911353346330624	1	0	0	0	1	1	0	0	0	0	0	0	0	664910374064381952	52.0608333333	0.0	10.0	4.74235294118	0.714583333333	0.0154166666667
150	3	12	11	error	'147', '146'	0	0	1	2015-11-12 20:59:21	147	664910374064381952	146664911353346330624	1	0	0	0	1	1	0	0	0	0	0	0	0	664910374064381952	52.0608333333	0.0	10.0	4.74235294118	0.714583333333	0.0154166666667
151	3	12	11	error	'147', '146'	0	0	0	2015-11-12 20:59:21	146	664910374064381952	147664911353346330624	1	0	0	1	0	1	0	0	0	0	0	0	0	664910374064381952	52.0608333333	0.0	10.0	4.74235294118	0.714583333333	0.0154166666667
152	3	12	11	error	'147', '146'	0	0	0	2015-11-12 20:59:21	146	664910374064381952	147664911353346330624	1	0	0	1	0	1	0	0	0	0	0	0	0	664910374064381952	52.0608333333	0.0	10.0	4.74235294118	0.714583333333	0.0154166666667
153	3	12	11	error	'146', '147', ''	0	0	0	2015-11-12 20:55:19	146	664909358292078592	147664910374064381952	1	0	0	0	0	0	0	0	0	0	0	0	0	664909358292078592	52.0608333333	0.0	10.0	4.74235294118	0.714583333333	0.0154166666667
154	3	12	11	error	'146', '147', ''	0	0	0	2015-11-12 20:55:19	146	664909358292078592	147664910374064381952	1	0	0	0	0	0	0	0	0	0	0	0	0	664909358292078592	52.0608333333	0.0	10.0	4.74235294118	0.714583333333	0.0154166666667
155	3	12	11	error	'146', '147', ''	0	0	1	2015-11-12 20:55:19	147	664909358292078592	146664910374064381952	1	0	0	0	0	0	0	0	0	0	0	0	0	664909358292078592	52.0608333333	0.0	10.0	4.74235294118	0.714583333333	0.0154166666667
156	3	12	11	error	'146', '147', ''	0	0	1	2015-11-12 20:55:19	147	664909358292078592	146664910374064381952	1	0	0	0	0	0	0	0	0	0	0	0	0	664909358292078592	52.0608333333	0.0	10.0	4.74235294118	0.714583333333	0.0154166666667
157	2	11	11	error	'268'	0	1	0	2015-11-11 02:07:09	268	664263059184091136	146664909358292078592	1	0	0	1	0	0	0	0	0	0	0	0	0	664263059184091136	50.75375	0.0	9.99666666667	4.04818181818	0.727083333333	0.00375
158	2	11	11	error	'264'	0	1	0	2015-11-11 01:55:54	264	664260229245243392	147664909358292078592	1	0	0	1	0	0	0	0	0	0	0	0	0	664260229245243392	50.75375	0.0	9.99666666667	4.04818181818	0.727083333333	0.00375
159	1	10	11	error	'254', '155'	0	1	0	2015-11-10 23:40:34	254	664226169726722048	268664263059184091136	1	0	1	0	0	1	0	0	0	0	0	0	0	664226169726722048	51.81875	0.000583333333333	9.99583333333	4.92291666667	0.749166666667	0.172608695652
160	1	10	11	error	'254', '155'	0	1	0	2015-11-10 23:40:34	254	664226169726722048	268664263059184091136	1	0	1	0	0	1	0	0	0	0	0	0	0	664226169726722048	51.81875	0.000583333333333	9.99583333333	4.92291666667	0.749166666667	0.172608695652
161	1	10	11	error	'254', '155'	0	0	1	2015-11-10 23:40:34	155	664226169726722048	264664260229245243392	1	0	1	0	0	0	0	0	0	0	1	0	0	664226169726722048	51.81875	0.000583333333333	9.99583333333	4.92291666667	0.749166666667	0.172608695652
162	1	10	11	error	'254', '155'	0	0	1	2015-11-10 23:40:34	155	664226169726722048	264664260229245243392	1	0	1	0	0	0	0	0	0	0	1	0	0	664226169726722048	51.81875	0.000583333333333	9.99583333333	4.92291666667	0.749166666667	0.172608695652
163	1	10	11	error	'155'	0	0	1	2015-11-10 23:15:01	155	664219740315893760	254664226169726722048	1	0	1	0	0	0	0	0	0	0	0	0	0	664219740315893760	51.81875	0.000583333333333	9.99583333333	4.92291666667	0.749166666667	0.172608695652
164	1	10	11	error	'155'	0	0	1	2015-11-10 22:41:21	155	664211266580320256	155664226169726722048	1	0	1	0	0	0	0	0	0	0	0	0	0	664211266580320256	51.81875	0.000583333333333	9.99583333333	4.92291666667	0.749166666667	0.172608695652
165	0	9	11	error	'146'	0	0	0	2015-11-09 20:21:06	146	663813585383002112	155664219740315893760	1	0	1	0	0	0	0	0	0	0	0	0	0	663813585383002112	51.36375	0.012675	9.305	5.32333333333	0.845	0.240625
166	4	6	11	rush_evening	'139'	0	0	1	2015-11-06 19:02:34	139	662706656657014784	155664211266580320256	1	0	1	0	0	0	0	0	0	0	1	0	0	662706656657014784	54.9025	0.0	9.99208333333	5.29466666667	0.625833333333	0.0416666666667
167	3	5	11	error	'154'	0	0	0	2015-11-05 23:29:23	154	662411418289860608	146663813585383002112	1	1	0	0	0	0	0	0	0	0	0	0	0	662411418289860608	53.87875	0.0	10.0	4.93454545455	0.614583333333	0.135833333333
168	2	4	11	error	'254'	0	1	0	2015-11-04 23:29:01	254	662048934982905856	139662706656657014784	1	1	0	0	0	0	0	0	0	0	1	0	0	662048934982905856	56.7154166667	0.0	10.0	6.88	0.513333333333	0.0275
169	2	4	11	error	'151'	0	0	1	2015-11-04 22:46:31	151	662038242301112321	154662411418289860608	1	1	0	0	0	0	0	0	0	0	0	0	0	662038242301112321	56.7154166667	0.0	10.0	6.88	0.513333333333	0.0275
170	2	4	11	error	'278'	0	1	0	2015-11-04 02:31:18	278	661732421818126337	254662048934982905856	1	1	0	0	0	0	0	0	0	0	0	0	0	661732421818126337	56.7154166667	0.0	10.0	6.88	0.513333333333	0.0275
171	1	3	11	rush_evening	'332'	1	0	0	2015-11-03 18:03:28	332	661604623111753728	151662038242301112321	1	1	0	0	0	0	0	0	0	0	0	0	0	661604623111753728	56.2479166667	0.0	9.97416666667	5.44347826087	0.665416666667	0.0783333333333
172	0	2	11	error	'146'	0	0	0	2015-11-02 21:13:06	146	661289955189223429	278661732421818126337	1	0	1	0	0	0	0	0	0	0	0	1	0	661289955189223429	58.41875	0.0461333333333	8.12333333333	8.56	0.795416666667	0.218333333333
173	0	2	11	error	'146'	0	0	0	2015-11-02 20:58:47	146	661286355511717888	332661604623111753728	1	1	0	0	0	0	0	0	0	0	1	0	0	661286355511717888	58.41875	0.0461333333333	8.12333333333	8.56	0.795416666667	0.218333333333
174	0	2	11	rush_evening	'135'	0	0	1	2015-11-02 18:10:44	135	661244063576788992	146661289955189223429	1	0	1	0	0	0	0	0	0	0	0	0	0	661244063576788992	58.41875	0.0461333333333	8.12333333333	8.56	0.795416666667	0.218333333333
175	0	2	11	rush_evening	'135'	0	0	1	2015-11-02 17:55:35	135	661240249868161028	146661286355511717888	1	0	0	0	0	0	0	0	1	0	0	0	0	661240249868161028	58.41875	0.0461333333333	8.12333333333	8.56	0.795416666667	0.218333333333
176	0	2	11	rush_evening	'135'	0	0	1	2015-11-02 17:42:40	135	661236997864845312	135661244063576788992	1	0	0	1	0	0	0	0	0	0	0	0	0	661236997864845312	58.41875	0.0461333333333	8.12333333333	8.56	0.795416666667	0.218333333333
177	4	30	10	error	'152'	0	0	0	2015-10-30 22:39:40	152	660224578250108928	135661240249868161028	0	0	0	0	0	0	0	0	0	0	0	0	0	660224578250108928	63.4733333333	0.0	10.0	3.5195	0.642083333333	0.0204166666667
178	2	28	10	error	'267'	0	1	1	2015-10-28 00:26:53	267	659164398548684801	135661236997864845312	1	0	1	0	0	0	0	0	0	0	1	0	0	659164398548684801	63.0804166667	0.0014125	10.0	6.035	0.790833333333	0.177222222222
179	1	27	10	error	'254'	0	1	0	2015-10-27 22:54:43	254	659141201694605312	152660224578250108928	1	1	0	0	0	0	0	0	0	0	0	0	0	659141201694605312	63.3075	0.0	10.0	3.90434782609	0.694583333333	0.0163157894737
180	1	27	10	error	'155'	0	0	1	2015-10-27 22:22:56	155	659133205547630592	267659164398548684801	1	1	0	0	0	0	0	0	0	0	0	0	0	659133205547630592	63.3075	0.0	10.0	3.90434782609	0.694583333333	0.0163157894737
181	1	27	10	rush_evening	'233', '155'	0	1	1	2015-10-27 16:51:24	233	659049770313494528	254659141201694605312	1	0	1	0	0	0	0	0	0	0	0	0	0	659049770313494528	63.3075	0.0	10.0	3.90434782609	0.694583333333	0.0163157894737
182	1	27	10	rush_evening	'233', '155'	0	1	1	2015-10-27 16:51:24	233	659049770313494528	254659141201694605312	1	0	1	0	0	0	0	0	0	0	0	0	0	659049770313494528	63.3075	0.0	10.0	3.90434782609	0.694583333333	0.0163157894737
183	1	27	10	rush_evening	'233', '155'	0	0	1	2015-10-27 16:51:24	155	659049770313494528	155659133205547630592	1	0	1	0	0	0	0	0	0	0	0	0	0	659049770313494528	63.3075	0.0	10.0	3.90434782609	0.694583333333	0.0163157894737
184	1	27	10	rush_evening	'233', '155'	0	0	1	2015-10-27 16:51:24	155	659049770313494528	155659133205547630592	1	0	1	0	0	0	0	0	0	0	0	0	0	659049770313494528	63.3075	0.0	10.0	3.90434782609	0.694583333333	0.0163157894737
185	4	23	10	error	'151'	0	0	1	2015-10-23 21:28:36	151	657669978729095168	233659049770313494528	0	0	0	0	0	0	0	0	0	0	0	0	0	657669978729095168	63.62375	0.0	9.9925	4.56416666667	0.71375	0.00625
186	4	23	10	error	'385'	1	0	1	2015-10-23 02:09:44	385	657378338906832896	155659049770313494528	0	0	0	0	0	0	0	0	0	0	0	0	0	657378338906832896	63.62375	0.0	9.9925	4.56416666667	0.71375	0.00625
187	4	23	10	error	'284'	0	1	0	2015-10-23 02:04:16	284	657376963661799424	151657669978729095168	1	1	0	0	0	0	0	0	0	0	0	0	0	657376963661799424	63.62375	0.0	9.9925	4.56416666667	0.71375	0.00625
188	4	23	10	error	'284'	0	1	0	2015-10-23 01:42:15	284	657371422122074112	385657378338906832896	1	1	0	0	0	0	0	0	0	0	0	0	0	657371422122074112	63.62375	0.0	9.9925	4.56416666667	0.71375	0.00625
189	3	22	10	error	'254'	0	1	0	2015-10-22 23:01:00	254	657330843380260866	284657376963661799424	1	1	0	0	0	0	0	0	0	0	0	0	0	657330843380260866	63.79	0.0	9.93208333333	3.97695652174	0.732083333333	0.1475
190	3	22	10	error	'152'	0	0	0	2015-10-22 22:40:14	152	657325618820960261	284657371422122074112	1	0	0	0	0	0	0	1	0	0	0	0	0	657325618820960261	63.79	0.0	9.93208333333	3.97695652174	0.732083333333	0.1475
191	1	20	10	rush_evening	'143'	0	0	1	2015-10-20 19:01:56	143	656545904783060992	254657330843380260866	1	0	1	0	0	0	0	0	0	0	0	0	0	656545904783060992	65.9345833333	0.000291666666667	9.92166666667	5.10739130435	0.66625	0.05
192	4	16	10	error	'156'	0	0	0	2015-10-16 23:51:49	156	655169307115057152	152657325618820960261	1	0	1	0	0	0	0	0	0	0	0	0	0	655169307115057152	65.4316666667	0.0	9.95416666667	5.80625	0.7775	0.215263157895
193	4	16	10	error	'150'	0	0	0	2015-10-16 21:43:50	150	655137099138527232	143656545904783060992	1	0	1	0	0	0	0	0	0	0	0	0	0	655137099138527232	65.4316666667	0.0	9.95416666667	5.80625	0.7775	0.215263157895
194	4	16	10	error	'151'	0	0	1	2015-10-16 21:16:39	151	655130257775722496	156655169307115057152	1	0	1	0	0	0	0	0	0	0	0	0	0	655130257775722496	65.4316666667	0.0	9.95416666667	5.80625	0.7775	0.215263157895
195	3	15	10	error	'267'	0	1	1	2015-10-15 23:48:39	267	654806122470047744	150655137099138527232	1	1	0	0	0	0	0	0	0	0	0	0	0	654806122470047744	66.58375	0.0	10.0	4.98041666667	0.7725	0.0375
196	3	15	10	error	'365'	1	0	1	2015-10-15 23:42:08	365	654804479577993216	151655130257775722496	1	0	1	0	0	0	0	0	0	0	0	1	0	654804479577993216	66.58375	0.0	10.0	4.98041666667	0.7725	0.0375
197	3	15	10	error	'254'	0	1	0	2015-10-15 22:07:11	254	654780583520813056	267654806122470047744	1	0	1	0	0	0	0	0	0	0	1	0	0	654780583520813056	66.58375	0.0	10.0	4.98041666667	0.7725	0.0375
198	3	15	10	error	'151'	0	0	1	2015-10-15 21:51:28	151	654776629449723905	365654804479577993216	1	0	1	0	0	0	0	0	0	0	0	0	0	654776629449723905	66.58375	0.0	10.0	4.98041666667	0.7725	0.0375
199	3	15	10	error	'381', '380', '282'	1	0	1	2015-10-15 01:52:31	381	654474906319482880	254654780583520813056	1	0	1	0	0	0	0	0	0	0	0	0	0	654474906319482880	66.58375	0.0	10.0	4.98041666667	0.7725	0.0375
200	3	15	10	error	'381', '380', '282'	1	0	1	2015-10-15 01:52:31	381	654474906319482880	254654780583520813056	1	0	1	0	0	0	0	0	0	0	0	0	0	654474906319482880	66.58375	0.0	10.0	4.98041666667	0.7725	0.0375
201	3	15	10	error	'381', '380', '282'	1	0	1	2015-10-15 01:52:31	381	654474906319482880	254654780583520813056	1	0	1	0	0	0	0	0	0	0	0	0	0	654474906319482880	66.58375	0.0	10.0	4.98041666667	0.7725	0.0375
202	3	15	10	error	'381', '380', '282'	1	0	0	2015-10-15 01:52:31	380	654474906319482880	151654776629449723905	1	0	1	0	0	0	0	0	0	0	0	0	0	654474906319482880	66.58375	0.0	10.0	4.98041666667	0.7725	0.0375
203	3	15	10	error	'381', '380', '282'	1	0	0	2015-10-15 01:52:31	380	654474906319482880	151654776629449723905	1	0	1	0	0	0	0	0	0	0	0	0	0	654474906319482880	66.58375	0.0	10.0	4.98041666667	0.7725	0.0375
204	3	15	10	error	'381', '380', '282'	1	0	0	2015-10-15 01:52:31	380	654474906319482880	151654776629449723905	1	0	1	0	0	0	0	0	0	0	0	0	0	654474906319482880	66.58375	0.0	10.0	4.98041666667	0.7725	0.0375
205	3	15	10	error	'381', '380', '282'	0	1	0	2015-10-15 01:52:31	282	654474906319482880	381654474906319482880	1	0	0	0	0	0	0	1	0	0	0	0	0	654474906319482880	66.58375	0.0	10.0	4.98041666667	0.7725	0.0375
206	3	15	10	error	'381', '380', '282'	0	1	0	2015-10-15 01:52:31	282	654474906319482880	381654474906319482880	1	0	0	0	0	0	0	1	0	0	0	0	0	654474906319482880	66.58375	0.0	10.0	4.98041666667	0.7725	0.0375
207	3	15	10	error	'381', '380', '282'	0	1	0	2015-10-15 01:52:31	282	654474906319482880	381654474906319482880	1	0	0	0	0	0	0	1	0	0	0	0	0	654474906319482880	66.58375	0.0	10.0	4.98041666667	0.7725	0.0375
208	3	15	10	error	'277'	0	1	1	2015-10-15 01:28:30	277	654468861345968128	380654474906319482880	1	0	0	0	0	0	0	1	0	0	0	0	0	654468861345968128	66.58375	0.0	10.0	4.98041666667	0.7725	0.0375
209	3	15	10	error	'273'	0	1	1	2015-10-15 01:18:39	273	654466381241454592	282654474906319482880	1	0	0	0	0	0	0	1	0	0	0	0	0	654466381241454592	66.58375	0.0	10.0	4.98041666667	0.7725	0.0375
210	2	14	10	error	'257'	0	1	1	2015-10-14 22:34:53	257	654425167519612928	277654468861345968128	1	0	0	0	0	0	0	1	0	0	0	0	0	654425167519612928	69.9908333333	0.0	9.98333333333	5.38272727273	0.67	0.110416666667
211	2	14	10	error	'151', ''	0	0	1	2015-10-14 21:28:51	151	654408552912547840	273654466381241454592	1	0	1	0	0	0	0	0	0	0	1	0	0	654408552912547840	69.9908333333	0.0	9.98333333333	5.38272727273	0.67	0.110416666667
212	2	14	10	error	'274'	0	1	0	2015-10-14 02:14:26	274	654118034093662210	257654425167519612928	1	1	0	0	0	0	0	0	0	0	0	1	0	654118034093662210	69.9908333333	0.0	9.98333333333	5.38272727273	0.67	0.110416666667
213	2	14	10	error	'274'	0	1	0	2015-10-14 01:48:33	274	654111516560527360	151654408552912547840	1	1	0	0	0	0	0	0	0	0	0	0	0	654111516560527360	69.9908333333	0.0	9.98333333333	5.38272727273	0.67	0.110416666667
214	2	14	10	error	'278', '380'	0	1	0	2015-10-14 01:17:28	278	654103695093686276	274654118034093662210	1	0	0	0	0	0	0	0	0	0	0	0	0	654103695093686276	69.9908333333	0.0	9.98333333333	5.38272727273	0.67	0.110416666667
215	2	14	10	error	'278', '380'	0	1	0	2015-10-14 01:17:28	278	654103695093686276	274654118034093662210	1	0	0	0	0	0	0	0	0	0	0	0	0	654103695093686276	69.9908333333	0.0	9.98333333333	5.38272727273	0.67	0.110416666667
