	Unnamed: 0	created_at	favorite_count	hashtags	id	in_reply_to_screen_name	retweet_count	text	day_of_week	day_of_month	month	time_of_day	topic_train	t_bullet	t_limited	t_northbound	timestamp	train_id	tweet_id
0	0	2016-01-25 23:42:14	1.0	NB155, Caltrain	691768068385718275		2.0	#NB155 is 22 mins late. #Caltrain	0	25	1	error	'155'	0	0	1	2016-01-25 23:42:14	155	691768068385718275
1	1	2016-01-22 22:48:57		NB, Caltrain	690667494906814464		2.0	#NB 151 is running 10 mins behind #Caltrain	4	22	1	error	'151'	0	0	1	2016-01-22 22:48:57	151	690667494906814464
2	2	2016-01-20 22:22:55	1.0	NB151, Caltrain	689936168893329408		2.0	#NB151 is 10 mins down at San Mateo. #Caltrain	2	20	1	error	'151'	0	0	1	2016-01-20 22:22:55	151	689936168893329408
3	3	2016-01-19 18:08:25	1.0	SB138, Caltrain	689509733640732672		2.0	#SB138 will board on the northbound platform at BAY. #Caltrain	1	19	1	rush_evening	'138'	0	0	0	2016-01-19 18:08:25	138	689509733640732672
4	4	2016-01-19 16:32:04	2.0	SB216, NB225, NB329, Caltrain	689485484838416388		4.0	"#SB216 delayed 13 minutes at SAT
#NB225 delayed 14 minutes at PA
#NB329 delayed 7 minutes, following 225. 
#Caltrain"	1	19	1	rush_evening	'216', '225', '329'	0	1	0	2016-01-19 16:32:04	216	689485484838416388
5	5	2016-01-19 16:32:04	2.0	SB216, NB225, NB329, Caltrain	689485484838416388		4.0	"#SB216 delayed 13 minutes at SAT
#NB225 delayed 14 minutes at PA
#NB329 delayed 7 minutes, following 225. 
#Caltrain"	1	19	1	rush_evening	'216', '225', '329'	0	1	1	2016-01-19 16:32:04	225	689485484838416388
6	6	2016-01-19 16:32:04	2.0	SB216, NB225, NB329, Caltrain	689485484838416388		4.0	"#SB216 delayed 13 minutes at SAT
#NB225 delayed 14 minutes at PA
#NB329 delayed 7 minutes, following 225. 
#Caltrain"	1	19	1	rush_evening	'216', '225', '329'	1	0	1	2016-01-19 16:32:04	329	689485484838416388
7	7	2016-01-19 16:10:57	4.0	NB323, Caltrain	689480172769128448		7.0	#NB323 reported car on tracks at Charleston Ave. no collision but trains holding through area. #Caltrain	1	19	1	rush_evening	'323'	1	0	1	2016-01-19 16:10:57	323	689480172769128448
8	8	2016-01-15 01:14:49		NB371, Caltrain	687805102480965636		2.0	#NB371 is currently 11 mins late at Cal Ave. #Caltrain	4	15	1	error	'371'	1	0	1	2016-01-15 01:14:49	371	687805102480965636
9	9	2016-01-15 01:07:29	1.0	NB371, Caltrain	687803253799567360		4.0	#NB371 will pass &amp; be ahead of 269 at Redwood City. Watch for train number on front. #Caltrain	4	15	1	error	'371'	1	0	1	2016-01-15 01:07:29	371	687803253799567360
10	10	2016-01-15 00:55:35	1.0	NB371, Caltrain	687800259230093312		3.0	#NB371 will depart San Jose on track 2. #Caltrain	4	15	1	error	'371'	1	0	1	2016-01-15 00:55:35	371	687800259230093312
11	11	2016-01-15 00:50:23		NB269, Caltrain	687798952725352449		4.0	#NB269 will depart ahead of 371. #Caltrain	4	15	1	error	'269'	0	1	1	2016-01-15 00:50:23	269	687798952725352449
12	12	2016-01-13 15:29:00	1.0	NB217, NB319, Caltrain	687295289057624064		6.0	#NB217 is 12 mi s late. #NB319 departed SJ ahead of 217. #Caltrain	2	13	1	workday	'217', '319'	0	1	1	2016-01-13 15:29:00	217	687295289057624064
13	13	2016-01-13 15:29:00	1.0	NB217, NB319, Caltrain	687295289057624064		6.0	#NB217 is 12 mi s late. #NB319 departed SJ ahead of 217. #Caltrain	2	13	1	workday	'217', '319'	1	0	1	2016-01-13 15:29:00	319	687295289057624064
14	14	2016-01-13 01:22:06		SB156, Caltrain	687082156196139008		1.0	#SB156 is 10 mins late out of TAM. #Caltrain	2	13	1	error	'156'	0	0	0	2016-01-13 01:22:06	156	687082156196139008
15	15	2016-01-12 22:33:39		SB150, Caltrain	687039767775543296		2.0	#SB150 10 mins late @ SUN due to fare evader. #Caltrain	1	12	1	error	'150'	0	0	0	2016-01-12 22:33:39	150	687039767775543296
16	16	2016-01-12 16:52:10	2.0	NB323, DoorProblems, Caltrain	686953828432752640		3.0	#NB323 – 10min late @ SBR. #DoorProblems. #Caltrain	1	12	1	rush_evening	'323', ''	1	0	1	2016-01-12 16:52:10	323	686953828432752640
17	17	2016-01-12 03:36:53	3.0	Caltrain	686753687599841280		3.0	"375/277 @ PA
279 @ MV 86 mins late
NB366 almost to SF, headed into 22nd St.
#Caltrain"	1	12	1	error	'366'	1	0	0	2016-01-12 03:36:53	366	686753687599841280
18	18	2016-01-12 03:19:25	2.0	Caltrain	686749292250267648		2.0	NB366 currently at MIL. #Caltrain	1	12	1	error	'366'	1	0	0	2016-01-12 03:19:25	366	686749292250267648
19	19	2016-01-12 02:59:33	1.0	Caltrain	686744294753828864		3.0	"SB273 turned southbound @ SUN.
375 &amp; 277 coupling at LAW 
279 holding at SCL, 64 mins late
NB366 currently at San Carlos.
#Caltrain"	1	12	1	error	'273', '366'	0	1	1	2016-01-12 02:59:33	273	686744294753828864
20	20	2016-01-12 02:59:33	1.0	Caltrain	686744294753828864		3.0	"SB273 turned southbound @ SUN.
375 &amp; 277 coupling at LAW 
279 holding at SCL, 64 mins late
NB366 currently at San Carlos.
#Caltrain"	1	12	1	error	'273', '366'	1	0	0	2016-01-12 02:59:33	366	686744294753828864
21	21	2016-01-12 02:14:59	1.0	NB375, NB277	686733080246108160		3.0	#NB375 7 #NB277 coupling at LAW due to crew shortage.	1	12	1	error	'375', '277'	1	0	1	2016-01-12 02:14:59	375	686733080246108160
22	22	2016-01-12 02:14:59	1.0	NB375, NB277	686733080246108160		3.0	#NB375 7 #NB277 coupling at LAW due to crew shortage.	1	12	1	error	'375', '277'	0	1	1	2016-01-12 02:14:59	277	686733080246108160
23	23	2016-01-12 02:07:52	3.0	SB366, Caltrain	686731287093096450		6.0	#SB366 is dropping all SB passengers at San Antonio, turning as the JPBX924 northbound &amp; making all local stops. #Caltrain	1	12	1	error	'366', ''	1	0	0	2016-01-12 02:07:52	366	686731287093096450
24	24	2016-01-12 01:36:37	8.0	SB262, Caltrain	686723422584500224		24.0	#SB262 Struck vehicle at Mary Ave.  No one reported in vehicle. Transit PD on scene. #Caltrain @SMCSheriff	1	12	1	error	'262'	0	1	0	2016-01-12 01:36:37	262	686723422584500224
25	25	2016-01-11 19:27:28	1.0	SB138	686630523163127808		3.0	#SB138 is having door issue. Conductors currently utilizing only 1 car, &amp; 1 door for the PAX to board and detrain, 20 mins late at MPK.	0	11	1	rush_evening	'138'	0	0	0	2016-01-11 19:27:28	138	686630523163127808
26	26	2016-01-08 22:45:57		NB151, Caltrain	685593311868878848		1.0	#NB151 is 10 mins late. #Caltrain	4	8	1	error	'151'	0	0	1	2016-01-08 22:45:57	151	685593311868878848
27	27	2016-01-08 20:23:21	2.0	NB143, Caltrain	685557423113777152		1.0	Police removed fare evader.  #NB143 departed HIL 17” late. #Caltrain	4	8	1	error	'143'	0	0	1	2016-01-08 20:23:21	143	685557423113777152
28	28	2016-01-08 20:21:41		SB142, Caltrain	685557002844504065		1.0	#SB142 EMS removed PAX.  142 departed SCS 22” late. #Caltrain	4	8	1	error	'142'	0	0	0	2016-01-08 20:21:41	142	685557002844504065
29	29	2016-01-08 20:14:04	1.0	SB142, Caltrain	685555085691105280		2.0	#SB142 is Holding at SCS due to a medical emergency on board.  EMS on scene. #Caltrain	4	8	1	error	'142'	0	0	0	2016-01-08 20:14:04	142	685555085691105280
30	30	2016-01-08 20:14:04	1.0	SB142, Caltrain	685555085691105280		2.0	#SB142 is Holding at SCS due to a medical emergency on board.  EMS on scene. #Caltrain	4	8	1	error	'142'	0	0	0	2016-01-08 20:14:04	142	685555085691105280
31	31	2016-01-08 20:14:04	1.0	SB142, Caltrain	685555085691105280		2.0	#SB142 is Holding at SCS due to a medical emergency on board.  EMS on scene. #Caltrain	4	8	1	error	'142'	0	0	0	2016-01-08 20:14:04	142	685555085691105280
32	32	2016-01-08 20:14:04	1.0	SB142, Caltrain	685555085691105280		2.0	#SB142 is Holding at SCS due to a medical emergency on board.  EMS on scene. #Caltrain	4	8	1	error	'142'	0	0	0	2016-01-08 20:14:04	142	685555085691105280
33	33	2016-01-05 02:16:28	1.0	SB268, Caltrain	684196735107768320		2.0	#SB268 is 10 late out of SUN. #Caltrain	1	5	1	error	'268'	0	1	0	2016-01-05 02:16:28	268	684196735107768320
34	34	2016-01-04 19:30:42	1.0	NB139, Caltrain	684094621610147840		3.0	#NB139 is 13 mins late out of Burlingame. #Caltrain	0	4	1	rush_evening	'139'	0	0	1	2016-01-04 19:30:42	139	684094621610147840
35	35	2015-12-29 20:14:23	1.0	SB142, Caltrain	681931288505221120		2.0	#SB142 is delayed 12 mins at RWC awaiting medical personnel for situation onboard. #Caltrain	1	29	12	error	'142'	0	0	0	2015-12-29 20:14:23	142	681931288505221120
36	36	2015-12-29 01:54:47	1.0	caltraindelays	681654564676743168		2.0	SB 264 is experiencing a delay due to mechanical issues. #caltraindelays	1	29	12	error	'264'	0	1	0	2015-12-29 01:54:47	264	681654564676743168
37	37	2015-12-23 02:19:14		SB268, Caltrain	679486389453340673		2.0	#SB268 10 mins late down leaving LAW. #Caltrain	2	23	12	error	'268'	0	1	0	2015-12-23 02:19:14	268	679486389453340673
38	38	2015-12-19 00:34:46	3.0	SB258, Caltrain	678010549586673664		2.0	#SB258 is departing San Carlos now, 20 late. #Caltrain https://t.co/16G4kgWDWM	5	19	12	error	'258'	0	1	0	2015-12-19 00:34:46	258	678010549586673664
39	39	2015-12-16 17:32:20	3.0	NB233, Caltrain	677179463868678144		5.0	#NB233 is back on the move -20 mins late due to unruly passenger.  #Caltrain @MountainViewPD	2	16	12	rush_evening	'233'	0	1	1	2015-12-16 17:32:20	233	677179463868678144
40	40	2015-12-16 17:27:35	1.0	NB233, Caltrain	677178271390302208		3.0	#NB233 is 21 mins late @ MV due to unruly passenger. @MountainViewPD on scene. #Caltrain	2	16	12	rush_evening	'233'	0	1	1	2015-12-16 17:27:35	233	677178271390302208
41	41	2015-12-16 17:15:53	3.0	NB233, Caltrain	677175327299264512		10.0	#NB233 is holding at MV for an unruly passenger. #Caltrain	2	16	12	rush_evening	'233'	0	1	1	2015-12-16 17:15:53	233	677175327299264512
42	42	2015-12-16 01:07:55		NB365, Caltrain	676931727684673537		2.0	#NB365 -10min late RWC due to Welfare check PA. #Caltrain	2	16	12	error	'365'	1	0	1	2015-12-16 01:07:55	365	676931727684673537
43	43	2015-12-12 04:01:10	6.0	Caltrain	675525778021289984		5.0	NB 287 is delayed due to a vehicle stuck on the tracks near Mission Bay. #Caltrain	5	12	12	error	'287'	0	1	1	2015-12-12 04:01:10	287	675525778021289984
44	44	2015-12-11 22:30:59		NB151, Caltrain	675442683830099968		2.0	#NB151 departed SBR -10 mins late. #Caltrain	4	11	12	error	'151', ''	0	0	1	2015-12-11 22:30:59	151	675442683830099968
45	45	2015-12-11 00:27:40	1.0	SB254, Caltrain	675109660169527296		2.0	#SB254 – 13 min late LAW. #Caltrain	4	11	12	error	'254'	0	1	0	2015-12-11 00:27:40	254	675109660169527296
46	46	2015-12-09 02:01:02		SB276, Caltrain	674408380635549696		2.0	RT @BikesOnCaltrain: #SB276 reported they were at capacity on bikes and standing room only leaving MIL. #Caltrain	2	9	12	error	'276'	0	1	0	2015-12-09 02:01:02	276	674408380635549696
47	47	2015-12-07 18:06:47		SB134, Caltrain	673926641786097665		3.0	#SB134 is holding at BEL for EMS, currently 15 mins delayed. #Caltrain	0	7	12	rush_evening	'134', ''	0	0	0	2015-12-07 18:06:47	134	673926641786097665
48	48	2015-12-07 18:01:10		SB134, Caltrain	673925231744958464		3.0	#SB134 will be holding at Belmont to meet EMS for onboard medical emergency. #Caltrain	0	7	12	rush_evening	'134'	0	0	0	2015-12-07 18:01:10	134	673925231744958464
49	49	2015-12-06 06:10:45	1.0	SB448, Caltrain	673384060673110016			#SB448 is on the move out of Hayward Park after onboard medical emergency. #Caltrain	6	6	12	error	'448'	0	0	0	2015-12-06 06:10:45	448	673384060673110016
50	50	2015-12-06 06:04:11	2.0	SB448, caltrain	673382409379811330		1.0	#SB448 is holding at Hayward Park due to medical emergency. #caltrain	6	6	12	error	'448'	0	0	0	2015-12-06 06:04:11	448	673382409379811330
51	51	2015-12-06 03:24:33	1.0	NB443, Caltrain	673342234113130496		1.0	#NB443 is 13 mins delayed at BUR. #Caltrain	6	6	12	error	'443'	0	0	1	2015-12-06 03:24:33	443	673342234113130496
52	52	2015-12-05 03:27:06	2.0	SB386, Caltrain	672980488030580737		9.0	#SB386 has been involved in a collision at Castro St in Mountain View. #Caltrain	5	5	12	error	'386'	1	0	0	2015-12-05 03:27:06	386	672980488030580737
53	53	2015-12-05 01:47:15		NB381, Caltrain	672955360236273664		3.0	#NB381 will overtake 279 at SCL instead of LAW. #Caltrain	5	5	12	error	'381'	1	0	1	2015-12-05 01:47:15	381	672955360236273664
54	54	2015-12-05 01:29:57		Nb375, Caltrain	672951005223358464		2.0	#Nb375 will depart SJ ahead of 277. #Caltrain	5	5	12	error	'375'	1	0	1	2015-12-05 01:29:57	375	672951005223358464
55	55	2015-12-05 00:28:16	2.0	SB156, Caltrain	672935485593915392		4.0	#SB156 is attempting to reboot at Cal Ave, stopped, 11 mins delayed &amp; counting. #Caltrain	5	5	12	error	'156'	0	0	0	2015-12-05 00:28:16	156	672935485593915392
56	56	2015-12-04 22:06:09		NB151, Caltrain	672899720470134784		2.0	#NB151 is 11 mins delayed at RWC. #Caltrain	4	4	12	error	'151'	0	0	1	2015-12-04 22:06:09	151	672899720470134784
57	57	2015-12-04 16:22:39		NB323, Caltrain	672813274136752128		3.0	#NB323 will overtake 221 at MIL.  221 is currently 16 mins late into HIL.  #Caltrain	4	4	12	rush_evening	'323'	1	0	1	2015-12-04 16:22:39	323	672813274136752128
58	58	2015-12-04 15:22:35		Caltrain, NB217	672798159689539586		2.0	.@VTA honoring Caltrain tickets from GIL to SJ. #Caltrain #NB217	4	4	12	workday	'217'	0	1	1	2015-12-04 15:22:35	217	672798159689539586
59	59	2015-12-04 14:37:25		Caltrain	672786792542638080		5.0	Due to mechanical problems, NB 217 and 221 will be combined out of Gilroy. #Caltrain	4	4	12	workday	'217'	0	1	1	2015-12-04 14:37:25	217	672786792542638080
60	60	2015-12-04 00:04:17		SB254, Caltrain	672567058131881985		2.0	#SB254 -10 min slate @ LAW. #Caltrain	4	4	12	error	'254'	0	1	0	2015-12-04 00:04:17	254	672567058131881985
61	61	2015-12-03 02:13:39		NB375, Caltrain	672237226944696320		2.0	Passenger removed by EMS from #NB375. Train on the go. #Caltrain	3	3	12	error	'375'	1	0	1	2015-12-03 02:13:39	375	672237226944696320
62	62	2015-12-03 02:12:53		NB375	672237036493889536		2.0	#NB375 -12 mins late departing RWC due to a medical emergency.	3	3	12	error	'375'	1	0	1	2015-12-03 02:12:53	375	672237036493889536
63	63	2015-12-02 20:00:58		SB142, Caltrain	672143440218423296		1.0	#SB142 will board on the northbound track at BEL, SCS, and RWC.  Currently 13 mins delayed at HIL.  #Caltrain	2	2	12	error	'142', ''	0	0	0	2015-12-02 20:00:58	142	672143440218423296
64	64	2015-12-02 19:32:08	1.0	SB142, Caltrain	672136181862162432		1.0	#SB142 will board on the northbound track at BEL, SCS, and RWC due to mechanical failure on the 138. #Caltrain	2	2	12	rush_evening	'142', ''	0	0	0	2015-12-02 19:32:08	142	672136181862162432
65	65	2015-12-02 19:22:39		SB138	672133796309831680		4.0	.@SamTrans_News is honoring Caltrain tickets for the #SB138 stall @ Belmont. Route ECR runs along El Camino every 15 minutes to RWC, PA.	2	2	12	rush_evening	'138'	0	0	0	2015-12-02 19:22:39	138	672133796309831680
66	66	2015-12-02 19:11:35		SB138, Caltrain	672131010629206016		2.0	#SB138 currently 17 mins delayed into BEL, due to mech issue. #Caltrain	2	2	12	rush_evening	'138'	0	0	0	2015-12-02 19:11:35	138	672131010629206016
67	67	2015-12-01 21:01:59	2.0	NB147, Caltrain	671796409230749697		2.0	#NB147 is 10 mins delayed out of RWC. Also, no lights or A/C. #Caltrain	1	1	12	error	'147'	0	0	1	2015-12-01 21:01:59	147	671796409230749697
68	68	2015-12-01 18:26:49	1.0	NB135, Caltrain	671757356204617729		3.0	#NB135 is 10 mins delayed @ BUR. #Caltrain	1	1	12	rush_evening	'135'	0	0	1	2015-12-01 18:26:49	135	671757356204617729
69	69	2015-12-01 15:32:37		NB227, Caltrain	671713520472350721		7.0	#NB227 Holding near San Martin due to big rig stuck on tracks. #Caltrain	1	1	12	workday	'227'	0	1	1	2015-12-01 15:32:37	227	671713520472350721
70	70	2015-11-30 18:30:19	1.0	NB233, NB135, Caltrain	671395851244179456		6.0	"#NB233-Terminated at SMT
#NB135- At MIL, delayed 9 mins. #Caltrain"	0	30	11	rush_evening	'233', '135'	0	1	1	2015-11-30 18:30:19	233	671395851244179456
71	71	2015-11-30 18:30:19	1.0	NB233, NB135, Caltrain	671395851244179456		6.0	"#NB233-Terminated at SMT
#NB135- At MIL, delayed 9 mins. #Caltrain"	0	30	11	rush_evening	'233', '135'	0	0	1	2015-11-30 18:30:19	135	671395851244179456
72	72	2015-11-30 18:06:26		NB135, Caltrain	671389838826856448		4.0	#NB135 will pick up 233s passengers at San Mateo SB platform. #Caltrain	0	30	11	rush_evening	'135', ''	0	0	1	2015-11-30 18:06:26	135	671389838826856448
73	73	2015-11-30 17:59:42	1.0	NB233, Caltrain	671388146332864512		7.0	#NB233 is stalled at San Mateo due to mechanical issue. 21 mins delayed &amp; counting. #Caltrain	0	30	11	rush_evening	'233'	0	1	1	2015-11-30 17:59:42	233	671388146332864512
74	74	2015-11-25 22:13:52		NB151, Caltrain	669640169469796352		2.0	#NB151 -11 mins late en route to SMT. #Caltrain	2	25	11	error	'151'	0	0	1	2015-11-25 22:13:52	151	669640169469796352
75	75	2015-11-25 18:16:55		NB135, Caltrain	669580540907917312		2.0	#NB135 departed RWC 16 mins delayed due to mech issue &amp; a passenger pulled emergency door pull at RWC. #Caltrain	2	25	11	rush_evening	'135'	0	0	1	2015-11-25 18:16:55	135	669580540907917312
76	76	2015-11-24 03:16:04		SB274, Caltrain	668991444787458048		2.0	#SB274 to Gilroy will originate on SJ, Track 2.  7:50 to 8:00 estimated time of departure. #Caltrain	1	24	11	error	'274'	0	1	0	2015-11-24 03:16:04	274	668991444787458048
77	77	2015-11-24 02:35:57		SB274, Caltrain	668981350980972544		3.0	We are single tracking around #SB274. #Caltrain	1	24	11	error	'274'	0	1	0	2015-11-24 02:35:57	274	668981350980972544
78	78	2015-11-24 02:14:33	1.0	SB274, Caltrain	668975965377159168		8.0	#SB274 is troubleshooting at San Bruno. Mechanical en route. #Caltrain	1	24	11	error	'274'	0	1	0	2015-11-24 02:14:33	274	668975965377159168
79	79	2015-11-23 22:57:18	1.0	NB155, Caltrain	668926324073824256		3.0	Trains are clear to proceed.  #NB155 ~14 mins late departing CAL.  #Caltrain	0	23	11	error	'155'	0	0	1	2015-11-23 22:57:18	155	668926324073824256
80	80	2015-11-23 22:52:07	3.0	NB155, Caltrain	668925018450075650		6.0	#NB155 is holding as near San Antonio, per police request. Currently 10 mins delayed &amp; counting. #Caltrain	0	23	11	error	'155'	0	0	1	2015-11-23 22:52:07	155	668925018450075650
81	81	2015-11-17 03:16:12		NB283, Caltrain	666454763223953408		2.0	#NB283 will be next departure from SanJose on track 4. #Caltrain	1	17	11	error	'283'	0	1	1	2015-11-17 03:16:12	283	666454763223953408
82	82	2015-11-17 03:11:19	7.0	Caltrain	666453536776024064		3.0	NB279/77 has just departed San Jose. #Caltrain https://t.co/dSk3et7eW5	1	17	11	error	'279'	0	1	1	2015-11-17 03:11:19	279	666453536776024064
83	83	2015-11-17 02:59:35	1.0	NB277, Caltrain	666450581255405568		2.0	#NB277 &amp; subsequent trains still holding at SJ. #Caltrain	1	17	11	error	'277'	0	1	1	2015-11-17 02:59:35	277	666450581255405568
84	84	2015-11-17 02:32:26	2.0	SB262, Caltrain	666443747782103041		3.0	#SB262 is on the go south out of Sunnyvale. #Caltrain	1	17	11	error	'262'	0	1	0	2015-11-17 02:32:26	262	666443747782103041
85	85	2015-11-17 01:37:40	6.0	NB375, SantaClara, Caltrain	666429968130273280		15.0	#NB375 has now been involved in a pedestrian incident at #SantaClara. #Caltrain	1	17	11	error	'375'	1	0	1	2015-11-17 01:37:40	375	666429968130273280
86	86	2015-11-17 01:11:14	5.0	Nb371, Caltrain	666423313451761665		15.0	#Nb371 has been involved in a trespasser incident at San Antonio. Expect delays. #Caltrain	1	17	11	error	'371'	1	0	1	2015-11-17 01:11:14	371	666423313451761665
87	87	2015-11-16 23:27:20		SB254, Caltrain	666397169365061632		2.0	#SB254 -10 mins late @ BEL due single tracking, slow order. #Caltrain	0	16	11	error	'254'	0	1	0	2015-11-16 23:27:20	254	666397169365061632
88	88	2015-11-13 22:18:32		NB151, Caltrain	665292687944192000		2.0	#NB151-10 mins late @ BUR. #Caltrain	4	13	11	error	'151'	0	0	1	2015-11-13 22:18:32	151	665292687944192000
89	89	2015-11-12 21:03:14	1.0	SB146, NB147, Caltrain	664911353346330624		2.0	"#SB146 delayed 41 minutes, arriving SUN.
#NB147 delayed 35 minutes, arriving MV.
#Caltrain"	3	12	11	error	'146', '147'	0	0	0	2015-11-12 21:03:14	146	664911353346330624
90	90	2015-11-12 21:03:14	1.0	SB146, NB147, Caltrain	664911353346330624		2.0	"#SB146 delayed 41 minutes, arriving SUN.
#NB147 delayed 35 minutes, arriving MV.
#Caltrain"	3	12	11	error	'146', '147'	0	0	1	2015-11-12 21:03:14	147	664911353346330624
91	91	2015-11-12 20:59:21	4.0	NB147, SB146, Caltrain	664910374064381952		3.0	#NB147 &amp; #SB146 have been released, we will protect the crossing (move slowly) until it is repaired. #Caltrain	3	12	11	error	'147', '146'	0	0	1	2015-11-12 20:59:21	147	664910374064381952
92	92	2015-11-12 20:59:21	4.0	NB147, SB146, Caltrain	664910374064381952		3.0	#NB147 &amp; #SB146 have been released, we will protect the crossing (move slowly) until it is repaired. #Caltrain	3	12	11	error	'147', '146'	0	0	0	2015-11-12 20:59:21	146	664910374064381952
93	93	2015-11-12 20:55:19	2.0	SB146, NB147, Caltrain	664909358292078592		3.0	"#SB146 holding at MVW, delayed 34 minutes
#NB147 holding at SUN, delayed 28 minutes
#Caltrain"	3	12	11	error	'146', '147', ''	0	0	0	2015-11-12 20:55:19	146	664909358292078592
94	94	2015-11-12 20:55:19	2.0	SB146, NB147, Caltrain	664909358292078592		3.0	"#SB146 holding at MVW, delayed 34 minutes
#NB147 holding at SUN, delayed 28 minutes
#Caltrain"	3	12	11	error	'146', '147', ''	0	0	1	2015-11-12 20:55:19	147	664909358292078592
95	95	2015-11-11 02:07:09		SB268, Caltrain	664263059184091136		3.0	#SB268 -11 mins late @ SAT due to following delayed train. #Caltrain	2	11	11	error	'268'	0	1	0	2015-11-11 02:07:09	268	664263059184091136
96	96	2015-11-11 01:55:54		SB264, Caltrain	664260229245243392		2.0	#SB264 -11 mins late @ MV due to PNA lift trouble. #Caltrain	2	11	11	error	'264'	0	1	0	2015-11-11 01:55:54	264	664260229245243392
97	97	2015-11-10 23:40:34	1.0	SB254, NB155, Caltrain	664226169726722048		3.0	"#SB254 -18 mins late @ RWC
#NB155 -15"" @ MIL
#Caltrain"	1	10	11	error	'254', '155'	0	1	0	2015-11-10 23:40:34	254	664226169726722048
98	98	2015-11-10 23:40:34	1.0	SB254, NB155, Caltrain	664226169726722048		3.0	"#SB254 -18 mins late @ RWC
#NB155 -15"" @ MIL
#Caltrain"	1	10	11	error	'254', '155'	0	0	1	2015-11-10 23:40:34	155	664226169726722048
99	99	2015-11-10 23:15:01		NB155, Caltrain	664219740315893760		2.0	#NB155 -16 mins late @ BEL. #Caltrain	1	10	11	error	'155'	0	0	1	2015-11-10 23:15:01	155	664219740315893760
100	100	2015-11-10 22:41:21		NB155, Caltrain	664211266580320256		2.0	#NB155 -13 mins late out of Santa Clara due to mechanical trouble. #Caltrain	1	10	11	error	'155'	0	0	1	2015-11-10 22:41:21	155	664211266580320256
101	101	2015-11-09 20:21:06	2.0	SB146, Caltrain	663813585383002112		2.0	#SB146 got out of SF 9 mins late. On the move at 22nd. #Caltrain	0	9	11	error	'146'	0	0	0	2015-11-09 20:21:06	146	663813585383002112
102	102	2015-11-06 19:02:34	1.0	NB139, Caltrain	662706656657014784		4.0	#NB139 delayed 10 mins due to mechanical issue at CAL. #Caltrain @jonemo	4	6	11	rush_evening	'139'	0	0	1	2015-11-06 19:02:34	139	662706656657014784
103	103	2015-11-05 23:29:23		SB154, Caltrain	662411418289860608		1.0	#SB154 is 10 mins late @ RWC. #Caltrain	3	5	11	error	'154'	0	0	0	2015-11-05 23:29:23	154	662411418289860608
104	104	2015-11-04 23:29:01	1.0	SB254, Caltrain	662048934982905856		3.0	#SB254 -10 mins late due to single tracking. #Caltrain	2	4	11	error	'254'	0	1	0	2015-11-04 23:29:01	254	662048934982905856
105	105	2015-11-04 22:46:31		NB151, Caltrain	662038242301112321		1.0	#NB151 -10 mins delayed. #Caltrain	2	4	11	error	'151'	0	0	1	2015-11-04 22:46:31	151	662038242301112321
106	106	2015-11-04 02:31:18	7.0	SB278, Caltrain	661732421818126337		6.0	#SB278 -14 mins late departing MIL due to unruly passenger. #Caltrain	2	4	11	error	'278'	0	1	0	2015-11-04 02:31:18	278	661732421818126337
107	107	2015-11-03 18:03:28		SB332, Caltrain	661604623111753728		3.0	#SB332 experienced a door problem at PA, currently -10 mins late approaching LAW. #Caltrain	1	3	11	rush_evening	'332'	1	0	0	2015-11-03 18:03:28	332	661604623111753728
108	108	2015-11-02 21:13:06		SB146, Caltrain	661289955189223429			#SB146 has departed San Carlos 14 mins delayed. Tracks clear. #Caltrain @SMCSheriff	0	2	11	error	'146'	0	0	0	2015-11-02 21:13:06	146	661289955189223429
109	109	2015-11-02 20:58:47	2.0	SB146, Caltrain	661286355511717888		2.0	#SB146 holding at San Carlos for police action on the tracks. #Caltrain	0	2	11	error	'146'	0	0	0	2015-11-02 20:58:47	146	661286355511717888
110	110	2015-11-02 18:10:44		NB135, Caltrain	661244063576788992		5.0	#NB135 is currently departing CAL -24 mins late &amp; will drop all passengers at MPK. 237 will accommodate 135's passengers. #Caltrain	0	2	11	rush_evening	'135'	0	0	1	2015-11-02 18:10:44	135	661244063576788992
